round,cid,train_loss,train_acc,num_examples
1,client_9,2.120314099296691,0.19325396825396826,2520
1,client_1,2.143164192684113,0.16111111111111112,2520
1,client_19,2.133496370012798,0.19325396825396826,2520
1,client_18,2.151419792478047,0.1634920634920635,2520
1,client_5,2.1614250690218,0.14801587301587302,2520
1,client_15,2.136303070613316,0.19484126984126984,2520
1,client_13,2.155481431597755,0.15714285714285714,2520
1,client_2,2.149298030989511,0.18412698412698414,2520
1,client_11,2.1337770908597915,0.20912698412698413,2520
1,client_8,2.1345624806388974,0.15357142857142858,2520
1,client_3,2.139474866503761,0.19325396825396826,2520
1,client_0,2.1560311332581534,0.1757936507936508,2520
1,client_17,2.14523348543379,0.16944444444444445,2520
1,client_7,2.1476434071858725,0.16031746031746033,2520
1,client_16,2.1362779568112087,0.1884920634920635,2520
1,client_12,2.1498447913972156,0.18293650793650792,2520
1,client_6,2.1623266787756057,0.15634920634920635,2520
1,client_14,2.155968800045195,0.1630952380952381,2520
2,client_11,1.8363846264188253,0.34206349206349207,2520
2,client_7,1.8747627545916845,0.31746031746031744,2520
2,client_1,1.8900529441379366,0.30952380952380953,2520
2,client_2,1.9046373019142757,0.3,2520
2,client_16,1.8440181743531001,0.33690476190476193,2520
2,client_18,1.8783112015042986,0.3253968253968254,2520
2,client_6,1.8468763801786634,0.3345238095238095,2520
2,client_13,1.8384232241009908,0.3615079365079365,2520
2,client_19,1.8855070583404057,0.32182539682539685,2520
2,client_17,1.8301920349635774,0.34523809523809523,2520
2,client_8,1.8721938072688995,0.3261904761904762,2520
2,client_4,1.8883203400505915,0.3257936507936508,2520
2,client_12,1.8599489832681322,0.32142857142857145,2520
2,client_14,1.8761294996927655,0.32182539682539685,2520
2,client_0,1.9144272092788939,0.30793650793650795,2520
2,client_9,1.8723504868764727,0.3396825396825397,2520
2,client_10,1.8803179877144949,0.3400793650793651,2520
2,client_15,1.8518979920281304,0.3333333333333333,2520
2,client_3,1.881719926425389,0.3194444444444444,2520
2,client_5,1.8715027162006923,0.326984126984127,2520
3,client_14,1.582075214007544,0.4218253968253968,2520
3,client_3,1.5865067194378566,0.40714285714285714,2520
3,client_19,1.602106892116486,0.40476190476190477,2520
3,client_4,1.5949911810102917,0.41785714285714287,2520
3,client_17,1.5793500419646975,0.401984126984127,2520
3,client_5,1.556734171746269,0.4301587301587302,2520
3,client_13,1.598204207041907,0.3968253968253968,2520
3,client_12,1.6096075667275322,0.39285714285714285,2520
3,client_6,1.5799559774852934,0.4111111111111111,2520
3,client_1,1.675767070906503,0.4003968253968254,2520
3,client_16,1.5847901783292255,0.42936507936507934,2520
3,client_9,1.6048308429263887,0.4126984126984127,2520
3,client_0,1.6597623579085818,0.39920634920634923,2520
3,client_10,1.5772724745765565,0.41944444444444445,2520
3,client_15,1.6159424883978708,0.3964285714285714,2520
3,client_11,1.5669732059751238,0.42063492063492064,2520
3,client_2,1.6889525534614684,0.3865079365079365,2520
3,client_7,1.5948518813602508,0.40674603174603174,2520
