round,cid,train_loss,train_acc,num_examples
10,client_0,1.098300187928336,0.5936507936507937,2520
10,client_13,1.146687414721837,0.5603174603174603,2520
10,client_17,1.0748794483760047,0.5904761904761905,2520
10,client_6,1.1000739398456756,0.580952380952381,2520
10,client_10,1.1386322116094922,0.5563492063492064,2520
10,client_16,1.105399427338252,0.5825396825396826,2520
10,client_15,1.1168341984824528,0.5773809523809523,2520
10,client_4,1.1454271619282073,0.571031746031746,2520
10,client_19,1.0938584870762296,0.5813492063492064,2520
11,client_10,1.0764978560190352,0.5837301587301588,2520
11,client_0,1.0958969958244809,0.5841269841269842,2520
11,client_13,1.1149904459241837,0.5884920634920635,2520
11,client_16,1.0310808817545574,0.611904761904762,2520
11,client_17,1.0671889445138356,0.5861111111111111,2520
11,client_4,1.1157949118387132,0.5785714285714286,2520
11,client_6,1.0944148249096342,0.5841269841269842,2520
11,client_19,1.0558851830543035,0.5916666666666667,2520
11,client_15,1.0737019614567833,0.5873015873015873,2520
12,client_19,1.0452394742814322,0.5936507936507937,2520
12,client_17,1.0052416737117464,0.625,2520
12,client_10,1.1201825732276554,0.5630952380952381,2520
12,client_16,1.0616183729398818,0.5873015873015873,2520
12,client_15,1.0856260220209757,0.5892857142857143,2520
12,client_0,1.0089523383549281,0.6384920634920634,2520
12,client_13,1.1259488132264879,0.5726190476190476,2520
12,client_4,1.0427423117652772,0.6059523809523809,2520
12,client_6,1.0412673335226754,0.611904761904762,2520
13,client_6,1.0309728872208368,0.6055555555555555,2520
13,client_4,1.0573502746839372,0.6115079365079366,2520
13,client_16,1.003389927129897,0.6222222222222222,2520
13,client_19,1.0230459398693508,0.6031746031746031,2520
13,client_15,1.1036245747218056,0.5833333333333334,2520
13,client_0,1.0066493477140155,0.626984126984127,2520
13,client_10,1.0418618966662694,0.6103174603174604,2520
13,client_17,0.9835269674422249,0.6416666666666667,2520
13,client_13,1.1036870763415383,0.5924603174603175,2520
14,client_10,1.1293172605453976,0.5682539682539682,2520
14,client_19,1.0224848887277027,0.6015873015873016,2520
14,client_17,0.9698372322415548,0.6392857142857142,2520
14,client_4,1.018929522378104,0.6313492063492063,2520
14,client_15,0.9802845962463863,0.638095238095238,2520
14,client_6,0.9977409016518366,0.6170634920634921,2520
14,client_16,0.9868583690552485,0.6285714285714286,2520
14,client_13,1.0210138523389423,0.6166666666666667,2520
14,client_0,1.0110868762409877,0.625,2520
15,client_6,1.002463630267552,0.6242063492063492,2520
15,client_17,0.9841835067385719,0.6293650793650793,2520
15,client_19,1.0075250618041507,0.6039682539682539,2520
15,client_13,1.0127457872269645,0.6305555555555555,2520
15,client_10,1.0290834457155258,0.6051587301587301,2520
15,client_0,1.001474786750854,0.6345238095238095,2520
15,client_15,0.9950106736213442,0.638095238095238,2520
15,client_16,1.071555813532027,0.5992063492063492,2520
15,client_4,1.0237401479766481,0.6369047619047619,2520
16,client_17,0.9819609534172785,0.6226190476190476,2520
16,client_4,1.191515244377984,0.5634920634920635,2520
16,client_13,1.0555251927602858,0.6123015873015873,2520
16,client_19,0.9696394307272774,0.6202380952380953,2520
16,client_0,0.9603242501379952,0.65,2520
16,client_10,1.0006459328863355,0.6257936507936508,2520
16,client_15,0.9484458889280046,0.655952380952381,2520
16,client_16,0.939553733855959,0.6587301587301587,2520
16,client_6,0.9966443459192912,0.6238095238095238,2520
17,client_13,1.0208243555492824,0.6345238095238095,2520
17,client_17,0.9303495068398733,0.6543650793650794,2520
17,client_19,0.9828417399572947,0.6238095238095238,2520
17,client_15,0.9472356228601365,0.6615079365079365,2520
17,client_6,0.9473988483822535,0.6571428571428571,2520
17,client_16,0.93804775703521,0.6464285714285715,2520
17,client_4,1.0370474240136525,0.6206349206349207,2520
17,client_0,0.9636330472098457,0.6503968253968254,2520
17,client_10,0.967841458888281,0.6257936507936508,2520
18,client_4,1.0089296467720517,0.6238095238095238,2520
18,client_15,0.9484485681094821,0.6507936507936508,2520
18,client_0,0.9294989063626244,0.6746031746031746,2520
18,client_13,0.9865579940023876,0.6313492063492063,2520
18,client_16,0.9739674954187303,0.6349206349206349,2520
18,client_10,0.9533333259915548,0.6297619047619047,2520
18,client_17,0.9724797667018951,0.6329365079365079,2520
18,client_6,0.9309093664562892,0.6535714285714286,2520
18,client_19,0.9692626888789828,0.6313492063492063,2520
19,client_19,0.921577745392209,0.6595238095238095,2520
19,client_13,0.969260899793534,0.6452380952380953,2520
19,client_10,0.9301304372530135,0.6543650793650794,2520
19,client_17,0.8973370029812767,0.678968253968254,2520
19,client_15,0.9796880199795678,0.6408730158730159,2520
19,client_16,0.9475762974648249,0.6452380952380953,2520
19,client_4,0.9761115933221484,0.6563492063492063,2520
19,client_0,0.906053113937378,0.671031746031746,2520
19,client_6,0.9452820427834041,0.6369047619047619,2520
20,client_16,0.9521844610335335,0.6388888888888888,2520
20,client_19,0.9499582653953915,0.6297619047619047,2520
20,client_15,0.9140503593853542,0.6611111111111111,2520
20,client_0,0.938325562174358,0.6603174603174603,2520
20,client_6,0.9548377449550326,0.6464285714285715,2520
20,client_13,0.9519206921259562,0.6476190476190476,2520
20,client_17,0.9834719801705981,0.6349206349206349,2520
20,client_10,0.9257005964006696,0.6615079365079365,2520
20,client_4,0.9607034660521008,0.651984126984127,2520
