round,cid,train_loss,train_acc,num_examples
1,client_8,2.178717209043957,0.16507936507936508,2520
1,client_6,2.1644039979056706,0.1496031746031746,2520
1,client_10,2.159310553565858,0.14047619047619048,2520
1,client_17,2.1722730704716273,0.1373015873015873,2520
1,client_14,2.1581045930347744,0.16428571428571428,2520
1,client_1,2.168776946597629,0.1492063492063492,2520
1,client_15,2.1758446784246535,0.13373015873015873,2520
1,client_11,2.1662385751330664,0.15317460317460319,2520
1,client_12,2.159312035167028,0.15436507936507937,2520
1,client_13,2.162559295835949,0.14404761904761904,2520
1,client_3,2.1798817346966457,0.12817460317460316,2520
1,client_19,2.175583025008913,0.14722222222222223,2520
1,client_0,2.182688191580394,0.13333333333333333,2520
1,client_18,2.1890258758787127,0.15079365079365079,2520
1,client_2,2.179418827238537,0.12777777777777777,2520
1,client_7,2.173707061343723,0.13690476190476192,2520
1,client_4,2.161472860215202,0.14563492063492064,2520
1,client_9,2.1649720373607817,0.15317460317460319,2520
2,client_13,1.9806118757005722,0.2773809523809524,2520
2,client_8,1.9166980940198142,0.29404761904761906,2520
2,client_5,1.9768591839169698,0.28015873015873016,2520
2,client_14,1.9590962213183207,0.2920634920634921,2520
2,client_9,1.9492581045816815,0.2912698412698413,2520
2,client_4,2.007243992790343,0.24642857142857144,2520
2,client_3,2.0328290477631583,0.2261904761904762,2520
2,client_18,1.9463724208256554,0.2841269841269841,2520
2,client_12,1.9436594550571744,0.29365079365079366,2520
2,client_10,1.9427826548379565,0.28849206349206347,2520
2,client_1,1.984005605985248,0.25317460317460316,2520
2,client_6,1.9844172311207604,0.25595238095238093,2520
2,client_2,1.9858429534094675,0.2615079365079365,2520
2,client_7,1.9465936233126928,0.2785714285714286,2520
2,client_17,1.9397829460719276,0.28253968253968254,2520
2,client_11,1.965902812897213,0.2726190476190476,2520
2,client_0,1.9887994459697178,0.26944444444444443,2520
2,client_15,1.9833366708149986,0.2630952380952381,2520
2,client_16,1.9654337485631308,0.2722222222222222,2520
2,client_19,1.943314540196979,0.2853174603174603,2520
3,client_12,1.7234988261782933,0.3619047619047619,2520
3,client_7,1.704390978056287,0.35119047619047616,2520
3,client_8,1.6782589882139176,0.3761904761904762,2520
3,client_1,1.8202404063845439,0.3198412698412698,2520
3,client_0,1.8103052472311354,0.3273809523809524,2520
3,client_13,1.701486649210491,0.3726190476190476,2520
3,client_3,1.8258253555449229,0.3404761904761905,2520
3,client_18,1.7083983251026698,0.3615079365079365,2520
3,client_15,1.7217661952215528,0.36984126984126986,2520
3,client_11,1.7216715313139417,0.351984126984127,2520
3,client_5,1.7123258515009805,0.37857142857142856,2520
3,client_19,1.6888868608171979,0.376984126984127,2520
3,client_9,1.6969575034247504,0.36468253968253966,2520
3,client_17,1.6983673504420689,0.3488095238095238,2520
3,client_6,1.6831792377290271,0.3761904761904762,2520
3,client_14,1.7047759589694795,0.35873015873015873,2520
3,client_10,1.7091755795100378,0.35793650793650794,2520
3,client_16,1.707438579816667,0.3615079365079365,2520
3,client_4,1.869785105614435,0.32103174603174606,2520
3,client_2,1.8311639214318896,0.32222222222222224,2520
4,client_18,1.5818338284416804,0.3964285714285714,2520
4,client_0,1.7316585854878501,0.3753968253968254,2520
4,client_14,1.5413151090107267,0.41944444444444445,2520
4,client_15,1.5702980741621957,0.40634920634920635,2520
4,client_16,1.538913399454147,0.4226190476190476,2520
4,client_19,1.5511035181227184,0.4099206349206349,2520
4,client_1,1.725304473014105,0.3603174603174603,2520
4,client_10,1.5584929197553605,0.41825396825396827,2520
4,client_9,1.520326701043144,0.4388888888888889,2520
4,client_11,1.5827536601868888,0.39206349206349206,2520
4,client_5,1.5717598214982047,0.4107142857142857,2520
4,client_7,1.5692846926431807,0.4015873015873016,2520
4,client_3,1.7542130205366346,0.36666666666666664,2520
4,client_6,1.551403806701539,0.4115079365079365,2520
4,client_4,1.7168131010872978,0.38492063492063494,2520
4,client_13,1.608486959669325,0.3869047619047619,2520
4,client_17,1.5653933157996527,0.40753968253968254,2520
4,client_12,1.5376143300344074,0.42857142857142855,2520
4,client_8,1.5566811807571896,0.40555555555555556,2520
5,client_0,1.5840407371520997,0.4234126984126984,2520
5,client_1,1.5964746584967962,0.4103174603174603,2520
5,client_16,1.4052338698553661,0.4626984126984127,2520
5,client_14,1.417652860520378,0.4650793650793651,2520
5,client_17,1.426248329783243,0.45634920634920634,2520
5,client_15,1.4364834009654939,0.4444444444444444,2520
5,client_10,1.4502366595798069,0.45436507936507936,2520
5,client_19,1.4470373952199542,0.4253968253968254,2520
5,client_11,1.4499095553443546,0.430952380952381,2520
5,client_4,1.6200348706472487,0.40436507936507937,2520
5,client_7,1.4523197052970764,0.44841269841269843,2520
5,client_3,1.5987478108633133,0.4226190476190476,2520
5,client_2,1.6033677763409084,0.4103174603174603,2520
5,client_18,1.4521847092916096,0.44325396825396823,2520
5,client_12,1.458268091792152,0.44801587301587303,2520
5,client_13,1.4869734866278512,0.4222222222222222,2520
5,client_9,1.4379074028560093,0.45595238095238094,2520
5,client_5,1.428271856762114,0.4591269841269841,2520
5,client_8,1.4278526877600048,0.451984126984127,2520
6,client_15,1.326739978411841,0.4873015873015873,2520
6,client_13,1.3765500034604754,0.4797619047619048,2520
6,client_11,1.3351434238373288,0.48333333333333334,2520
6,client_9,1.3018381743204026,0.5075396825396825,2520
6,client_17,1.3480144652109298,0.47063492063492063,2520
6,client_18,1.3911305522161816,0.4642857142857143,2520
6,client_0,1.477799507549831,0.4595238095238095,2520
6,client_4,1.5967837761318873,0.40555555555555556,2520
6,client_10,1.378262770743597,0.46746031746031746,2520
6,client_3,1.514066643563528,0.4492063492063492,2520
6,client_12,1.3488662189907499,0.49722222222222223,2520
6,client_19,1.3604481110497126,0.4726190476190476,2520
6,client_5,1.3799465906052362,0.4734126984126984,2520
6,client_1,1.5251629284449986,0.4452380952380952,2520
6,client_2,1.5208968726415484,0.42738095238095236,2520
6,client_7,1.3494976376730299,0.48134920634920636,2520
6,client_8,1.327814725845579,0.49007936507936506,2520
6,client_14,1.34384475359841,0.49047619047619045,2520
6,client_16,1.3269179075483293,0.4849206349206349,2520
7,client_4,1.4996738918243893,0.44642857142857145,2520
7,client_6,1.2917524719995166,0.49484126984126986,2520
7,client_12,1.2686866082842387,0.5222222222222223,2520
7,client_9,1.233944070528424,0.5396825396825397,2520
7,client_3,1.4510738414431374,0.4662698412698413,2520
